title,last_name,first_name,status,raw_time,index_page,day_period,date,pdf_name
Mme,RÉMY-LELEU,Raphaëlle,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
Mme,RIVIER,Emmanuelle,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
Mme,ROLLAND,Carine,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
M,ROMERO-MICHEL,Jean-Luc,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
Mme,SAGASPE,Chloé,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
M,SAMAKÉ,Hamidou,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
M,SANCHESRUIVO,Hermano,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
Mme,SEBBAH,Hanna,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
M,SIMONDON,Paul,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
Mme,SIMONNET,Danielle,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
M,SITBON,Florian,present,Jeudi 10 février 2022 - Après-midi,378,Après,2022-02-10,"Séance du Conseil de Paris des 8, 9 et 10 février 2022"
